Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Japan,JPN,1971,"Population ages 65 and above, total",SP.POP.65UP.TO,7736659.0
Japan,JPN,1970,"Population ages 65 and above, total",SP.POP.65UP.TO,7442636.0
Japan,JPN,1969,"Population ages 65 and above, total",SP.POP.65UP.TO,7234133.0
Japan,JPN,1968,"Population ages 65 and above, total",SP.POP.65UP.TO,7008556.0
Japan,JPN,1967,"Population ages 65 and above, total",SP.POP.65UP.TO,6768161.0
Japan,JPN,1966,"Population ages 65 and above, total",SP.POP.65UP.TO,6512803.0
Japan,JPN,1965,"Population ages 65 and above, total",SP.POP.65UP.TO,6288364.0
Japan,JPN,1964,"Population ages 65 and above, total",SP.POP.65UP.TO,6093879.0
Japan,JPN,1963,"Population ages 65 and above, total",SP.POP.65UP.TO,5899224.0
Japan,JPN,1962,"Population ages 65 and above, total",SP.POP.65UP.TO,5719310.0
Japan,JPN,1961,"Population ages 65 and above, total",SP.POP.65UP.TO,5560966.0
Japan,JPN,1960,"Population ages 65 and above, total",SP.POP.65UP.TO,5405847.0
Japan,JPN,2021,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,29.78708991
Japan,JPN,2020,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,29.58317845
Japan,JPN,2019,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,29.27981368
Japan,JPN,2018,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,28.90165436
Japan,JPN,2017,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,28.46399366
Japan,JPN,2016,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,27.94592014
Japan,JPN,2015,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,27.32820041
Japan,JPN,2014,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,26.52698471
Japan,JPN,2013,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,25.5814883
Japan,JPN,2012,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,24.64745219
Japan,JPN,2011,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,23.97777973
Japan,JPN,2010,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,23.60053533
Japan,JPN,2009,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,23.16588998
Japan,JPN,2008,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,22.58175633
Japan,JPN,2007,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,21.9407321
Japan,JPN,2006,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,21.25729113
Japan,JPN,2005,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,20.60441215
Japan,JPN,2004,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,20.06106878
Japan,JPN,2003,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,19.56877502
Japan,JPN,2002,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,19.02458993
Japan,JPN,2001,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.41939672
Japan,JPN,2000,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.80488845
Japan,JPN,1999,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.22375461
Japan,JPN,1998,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.65705421
Japan,JPN,1997,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.08128312
Japan,JPN,1996,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.50878372
Japan,JPN,1995,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.96316008
Japan,JPN,1994,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.44034857
Japan,JPN,1993,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.92312708
Japan,JPN,1992,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.41227826
Japan,JPN,1991,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.89817641
Japan,JPN,1990,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,12.39966059
Japan,JPN,1989,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.94187205
Japan,JPN,1988,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.54111566
Japan,JPN,1987,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.18385229
Japan,JPN,1986,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.85517738
Japan,JPN,1985,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.5413719
Japan,JPN,1984,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.26499537
Japan,JPN,1983,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.03802894
Japan,JPN,1982,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.802460226
Japan,JPN,1981,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.548345663
Japan,JPN,1980,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.298720308
Japan,JPN,1979,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.041566804
Japan,JPN,1978,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.779879721
Japan,JPN,1977,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.526135588
Japan,JPN,1976,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.284509293
Japan,JPN,1975,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.065660691
Japan,JPN,1974,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.860290037
Japan,JPN,1973,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.669650062
Japan,JPN,1972,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.481323058
Japan,JPN,1971,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.319658406
Japan,JPN,1970,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.197698273
Japan,JPN,1969,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.077092674
Japan,JPN,1968,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.938408895
Japan,JPN,1967,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.776360278
Japan,JPN,1966,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.58850481
Japan,JPN,1965,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.419842136
Japan,JPN,1964,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.28863841
Japan,JPN,1963,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.151432689
Japan,JPN,1962,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.024575195
Japan,JPN,1961,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.912461801
Japan,JPN,1960,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.799269927
Japan,JPN,2021,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,7.896844695
Japan,JPN,2020,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,7.597035913
Japan,JPN,2019,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,7.161761129
Japan,JPN,2018,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,6.721514019
Japan,JPN,2017,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,6.342950077
Japan,JPN,2016,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,6.257335445
Japan,JPN,2015,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,6.430544936
Japan,JPN,2014,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,6.442625614
Japan,JPN,2013,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,6.250303061
Japan,JPN,2012,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,6.04774203
Japan,JPN,2011,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,5.870474377
Japan,JPN,2010,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,5.749341888
Japan,JPN,2009,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,5.736177869
Japan,JPN,2008,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,5.773424655
Japan,JPN,2007,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,5.764108024
Japan,JPN,2006,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,5.692283388
Japan,JPN,2005,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,5.584587706
Japan,JPN,2004,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,5.476121073
Japan,JPN,2003,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,5.373243434
Japan,JPN,2002,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,5.265605007
Japan,JPN,2001,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,5.164435222
Japan,JPN,2000,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,5.074264618
Japan,JPN,1999,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,4.97451503
Japan,JPN,1998,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,4.853765334
Japan,JPN,1997,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,4.717878285
Japan,JPN,1996,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,4.558807348
Japan,JPN,1995,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,4.404228846
Japan,JPN,1994,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,4.241818061
Japan,JPN,1993,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,4.055021616
Japan,JPN,1992,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,3.887410745
Japan,JPN,1991,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,3.756828158
Japan,JPN,1990,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,3.633642399
Japan,JPN,1989,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,3.551250181
Japan,JPN,1988,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,3.529465646
Japan,JPN,1987,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,3.509626711
Japan,JPN,1986,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,3.471991982
Japan,JPN,1985,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,3.416109766
Japan,JPN,1984,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,3.351257749
Japan,JPN,1983,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,3.276249619
Japan,JPN,1982,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,3.184702317
Japan,JPN,1981,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,3.061779388
Japan,JPN,1980,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2.932253946
Japan,JPN,1979,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2.809746657
Japan,JPN,1978,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2.700060536
Japan,JPN,1977,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2.618006861
Japan,JPN,1976,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2.577118874
Japan,JPN,1975,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2.558744688
Japan,JPN,1974,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2.52312651
Japan,JPN,1973,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2.473649466
Japan,JPN,1972,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2.405841606
Japan,JPN,1971,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2.327594556
Japan,JPN,1970,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2.256847542
Japan,JPN,1969,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2.201784124
Japan,JPN,1968,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2.142619827
Japan,JPN,1967,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2.080648559
Japan,JPN,1966,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,2.018912745
Japan,JPN,1965,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.96286265
Japan,JPN,1964,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.935149531
Japan,JPN,1963,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.926118166
Japan,JPN,1962,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.91592402
Japan,JPN,1961,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.89545939
Japan,JPN,1960,"Population ages 70-74, female (% of female population)",SP.POP.7074.FE.5Y,1.866489985
Japan,JPN,2021,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,7.535793354
Japan,JPN,2020,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,7.262113842
Japan,JPN,2019,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,6.827856076
Japan,JPN,2018,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,6.367835225
Japan,JPN,2017,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,5.958220131
Japan,JPN,2016,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,5.827012185
Japan,JPN,2015,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,5.963057393
Japan,JPN,2014,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,5.971302675
Japan,JPN,2013,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,5.795609938
Japan,JPN,2012,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,5.606422985
Japan,JPN,2011,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,5.434876218
Japan,JPN,2010,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,5.301620841
Japan,JPN,2009,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,5.253155154
Japan,JPN,2008,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,5.246583218
Japan,JPN,2007,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,5.191732
Japan,JPN,2006,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,5.077394307
Japan,JPN,2005,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,4.944829814
Japan,JPN,2004,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,4.825689251
Japan,JPN,2003,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,4.71517056
Japan,JPN,2002,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,4.606386225
Japan,JPN,2001,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,4.501599278
Japan,JPN,2000,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,4.38802596
Japan,JPN,1999,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,4.241954403
Japan,JPN,1998,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,4.04511668
Japan,JPN,1997,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,3.797300114
Japan,JPN,1996,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,3.513378475
Japan,JPN,1995,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,3.245705045
Japan,JPN,1994,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,3.014990009
Japan,JPN,1993,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.827839669
Japan,JPN,1992,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.709719697
Japan,JPN,1991,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.649104106
Japan,JPN,1990,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.606250915
Japan,JPN,1989,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.590813275
Japan,JPN,1988,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.610334296
Japan,JPN,1987,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.620951778
Japan,JPN,1986,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.609955388
Japan,JPN,1985,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.584530203
Japan,JPN,1984,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.549695229
Japan,JPN,1983,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.506481841
Japan,JPN,1982,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.460683719
Japan,JPN,1981,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.399501868
Japan,JPN,1980,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.327451637
Japan,JPN,1979,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.255136966
Japan,JPN,1978,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.191521944
Japan,JPN,1977,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.142064101
Japan,JPN,1976,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.119708622
Japan,JPN,1975,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.117485578
Japan,JPN,1974,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.105090371
Japan,JPN,1973,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.077915197
Japan,JPN,1972,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,2.030929556
Japan,JPN,1971,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.9683122
Japan,JPN,1970,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.908266255
Japan,JPN,1969,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.861449743
Japan,JPN,1968,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.811878195
Japan,JPN,1967,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.760384125
Japan,JPN,1966,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.709502684
Japan,JPN,1965,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.664250703
Japan,JPN,1964,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.636266904
Japan,JPN,1963,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.619360171
Japan,JPN,1962,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.600865132
Japan,JPN,1961,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.570650208
Japan,JPN,1960,"Population ages 70-74, male (% of male population)",SP.POP.7074.MA.5Y,1.532755776
Japan,JPN,2021,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,6.050911948
Japan,JPN,2020,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,6.207692118
Japan,JPN,2019,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,6.204250348
Japan,JPN,2018,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,6.000018811
Japan,JPN,2017,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,5.78521493
Japan,JPN,2016,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,5.594664252
Japan,JPN,2015,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,5.459759113
Japan,JPN,2014,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,5.430358817
Japan,JPN,2013,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,5.450829596
Japan,JPN,2012,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,5.427758426
Japan,JPN,2011,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,5.347047269
Japan,JPN,2010,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,5.233522268
Japan,JPN,2009,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,5.119218289
Japan,JPN,2008,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,5.011041472
Japan,JPN,2007,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,4.899141343
Japan,JPN,2006,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,4.793976338
Japan,JPN,2005,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,4.699327718
Japan,JPN,2004,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,4.594279737
Japan,JPN,2003,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,4.468806486
Japan,JPN,2002,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,4.329136711
Japan,JPN,2001,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,4.167355794
Japan,JPN,2000,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,4.008438161
Japan,JPN,1999,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,3.844690453
Japan,JPN,1998,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,3.660925642
Japan,JPN,1997,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,3.493155555
Japan,JPN,1996,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,3.359429218
Japan,JPN,1995,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,3.234371113
Japan,JPN,1994,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,3.147395725
Japan,JPN,1993,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,3.116649339
Japan,JPN,1992,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,3.088447188
Japan,JPN,1991,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,3.042638424
Japan,JPN,1990,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2.978768118
Japan,JPN,1989,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2.904539931
Japan,JPN,1988,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2.820850857
Japan,JPN,1987,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2.723033925
Japan,JPN,1986,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2.598726588
Japan,JPN,1985,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2.469761427
Japan,JPN,1984,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2.346589885
Japan,JPN,1983,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2.233760245
Japan,JPN,1982,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2.14214205
Japan,JPN,1981,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2.08485851
Japan,JPN,1980,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2.04978383
Japan,JPN,1979,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,2.001028972
Japan,JPN,1978,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.939381105
Japan,JPN,1977,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.865370076
Japan,JPN,1976,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.7873416
Japan,JPN,1975,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.71525007
Japan,JPN,1974,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.658075709
Japan,JPN,1973,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.604581768
Japan,JPN,1972,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.548530672
Japan,JPN,1971,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.495261388
Japan,JPN,1970,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.449402623
Japan,JPN,1969,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.420788573
Japan,JPN,1968,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.406355598
Japan,JPN,1967,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.391978224
Japan,JPN,1966,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.366433354
Japan,JPN,1965,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.338026543
Japan,JPN,1964,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.304147945
Japan,JPN,1963,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.268395858
Japan,JPN,1962,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.246565661
Japan,JPN,1961,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.243350374
Japan,JPN,1960,"Population ages 75-79, female (% of female population)",SP.POP.7579.FE.5Y,1.245593215
Japan,JPN,2021,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,5.256869789
Japan,JPN,2020,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,5.38154829
Japan,JPN,2019,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,5.384203046
Japan,JPN,2018,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,5.211578307
Japan,JPN,2017,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,5.021659478
Japan,JPN,2016,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,4.843600202
Japan,JPN,2015,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,4.699626547
Japan,JPN,2014,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,4.634448437
Japan,JPN,2013,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,4.608211884
Japan,JPN,2012,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,4.538739023
Japan,JPN,2011,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,4.41806503
Japan,JPN,2010,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,4.281839154
Japan,JPN,2009,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,4.15817138
Japan,JPN,2008,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,4.045457122
Japan,JPN,2007,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,3.937352444
Japan,JPN,2006,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,3.834364585
Japan,JPN,2005,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,3.725398378
Japan,JPN,2004,"Population ages 75-79, male (% of male population)",SP.POP.7579.MA.5Y,3.589138639
